Período (mes año),agricultura y ganaderia,agricultura y ganaderia,"Silvicultura, extracción de madera","Silvicultura, extracción de madera",Pesca y actividades relacionadas con la pesca,Pesca y actividades relacionadas con la pesca,Extracción de petróleo crudo y gas natural,Extracción de petróleo crudo y gas natural,Extracción de minerales metalíferos,Extracción de minerales metalíferos,Explotación de otras minas y canteras,Explotación de otras minas y canteras,Alimentos,Alimentos,Tabaco,Tabaco,Productos textiles,Productos textiles,Confecciones,Confecciones,Cuero,Cuero,Madera,Madera,Papel,Papel,Edición,Edición,Productos de petróleo,Productos de petróleo,Productos químicos,Productos químicos,Productos de caucho y plástico,Productos de caucho y plástico,Otros minerales no metálicos,Otros minerales no metálicos,Metales comunes,Metales comunes,Otros productos de metal,Otros productos de metal,Maquinaria y equipo,Maquinaria y equipo,Maquinaria de oficina,Maquinaria de oficina,Aparatos eléctricos,Aparatos eléctricos,Radio y televisión,Radio y televisión,Instrumentos médicos,Instrumentos médicos,Automotores,Automotores,Otros equipo de transporte,Otros equipo de transporte,Muebles,Muebles,Reciclamiento de desperdicios y desechos,Reciclamiento de desperdicios y desechos,"Electricidad, gas y agua","Electricidad, gas y agua","Captación, depuración y distribución de agua","Captación, depuración y distribución de agua",Construcción,Construcción,"Vta. y reparación de vehículos, vta. por menor de combustible","Vta. y reparación de vehículos, vta. por menor de combustible",Comercio al por mayor,Comercio al por mayor,Comercio al por menor,Comercio al por menor,Servicios de hotelería y restaurantes,Servicios de hotelería y restaurantes,Transporte ferroviario y automotor y por tuberías,Transporte ferroviario y automotor y por tuberías,Transporte marítimo y fluvial,Transporte marítimo y fluvial,Transporte aéreo de cargas y de pasajeros,Transporte aéreo de cargas y de pasajeros,"Manipulación de carga, almacenamiento y depósito","Manipulación de carga, almacenamiento y depósito",Correos y telecomunicaciones,Correos y telecomunicaciones,Intermediación financiera y otros servicios financieros,Intermediación financiera y otros servicios financieros,Seguros y AFJP,Seguros y AFJP,Servicios auxiliares a la actividad financiera,Servicios auxiliares a la actividad financiera,Servicios inmobiliarios,Servicios inmobiliarios,Alquiler de equipo de transporte y de maquinaria,Alquiler de equipo de transporte y de maquinaria,Actividades de informática,Actividades de informática,Investigación y desarrollo,Investigación y desarrollo,"Servicios jurídicos, contables y otros servicios a empresas","Servicios jurídicos, contables y otros servicios a empresas",Agencias de empleo temporario,Agencias de empleo temporario,Enseñanza,Enseñanza,Servicios sociales y de salud,Servicios sociales y de salud,Eliminación de desperdicios,Eliminación de desperdicios,Servicios de organizaciones empresariales,Servicios de organizaciones empresariales,"Cinematografía, radio y televisión","Cinematografía, radio y televisión",Servicios n.c.p.,Servicios n.c.p.,sin definir,sin definir
,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones
jun-11,3822.4,3809.4,3968.1,3247,6989.3,12913.3,19657.3,28380.7,12774.9,14982.2,8450.4,9087.1,6257.2,8565.6,7132.7,11149.5,5304.3,6554.7,5251.4,5721.6,5457.5,6348.3,5065,4423.9,7987,9848.7,7351.2,9451.4,13637.2,21595.1,10405.9,14051.2,6553.3,8080.4,7458,8461.6,11578.3,12510.8,6180.1,6651.6,7432.8,8853.2,6332.2,6946.5,6944.9,8518,12832.6,14132.2,6819.1,7969.5,9686.9,12337.8,7848.7,8328.2,5810.4,6150.8,6078.8,7810.6,11462,15789.8,10331.4,11716.3,6368,5327.6,5597.9,6486.8,6676.3,7495.8,5090.9,6167.8,3733.1,4427.5,6831.2,9041.2,9574.7,16330.6,13025.4,21450.5,6730.8,8771.8,8605.1,11204.2,12553.9,17973.8,9295.6,11483.6,6579.3,9946.1,4777.9,6517.7,5903.3,6875.4,8255.8,10428.7,9580.2,11182.2,4594.5,5754.1,3785.2,4480.7,4348,4300.2,6119.7,8120.9,7575,9168.9,6269.3,8066.6,5601.7,6973.2,4104.5,4743.1,4032.3,5050.4
jul-11,2878.5,2794.7,2794.1,2292.5,4691.2,9103.3,13347.6,19553.3,9585.3,10991.2,5954.2,6420.6,4499.3,6010.3,5443.4,8465.7,3831.5,4634.8,3819.5,4245.5,3729.7,4326.4,3501.9,3054.6,5468.4,6669.8,4983.6,6155.9,8662.6,13801.5,7197.6,9757.9,4699,5700.6,5276.5,5857.4,8253.6,9251.4,4398.1,4775.8,5428.6,6257.9,4393,4825.6,4880,5933.6,10306.2,11261.1,4732.7,5503,6798.1,8161.7,5902.4,6002.9,4103.4,4251.9,4236.9,5852.7,8132.1,11088.9,7994.1,8929.5,4582.3,4138.3,3961.2,4528.8,4628.9,5185.8,3639.8,4382.3,2814,3312.9,4969.5,6490.1,6607.1,12520.2,8954.4,14818.5,4717.8,6241.8,6356.9,8201.3,7827.3,11127.8,6320.9,7605.7,4525.9,7023.6,3263.9,4486.8,4085.5,5071.7,5854.6,7271.3,6755.9,8077.6,3376.9,4466.3,3008.7,3645.3,3174.1,3103.4,4147.2,5416.7,5724.4,7146.8,4339.3,5555.1,3885.2,4847.9,2968.5,3482.3,2794.4,3497.2
ago-11,2926.3,2839.1,2910.3,2361,5363.2,10606.5,14987.5,21895.7,9550.6,11203.6,6045.9,6546,4534.7,6096.6,6233.5,9768,3891.7,4671.6,3886.3,4398,3852.1,4443.1,3701.5,3373.4,5591,6759.2,5037.3,6326.8,8758.4,13947.7,7314.9,9872.7,4733.4,5803.8,5302.6,5979.1,8229,9082.7,4468.6,4883.8,5484.5,6580.2,4391.7,4849.6,4931.2,6001.5,10403.4,11505.1,4800.8,5616,6834.6,8442.2,5806.6,5974.9,4167.3,4546.7,4212.8,6049.6,8065.2,11054.1,7929.4,8844.1,4521.5,4071.7,4138.8,4709,4655.3,5263.5,3546.4,4289.8,2984.2,3474.2,4969.1,6557.2,6947.9,12741.7,9043.3,15160.6,4804.6,6348.1,6392.1,8489.4,8256.6,11615,6825.3,8183.1,4489.4,6868,3385.1,4624.3,4202.3,5165,5833.3,7280.1,7204.7,8126.1,3321.4,4375.4,2976.6,3679.2,3170.9,3101.6,4575.2,5867.9,5654.5,7508.7,4473.9,5758,4070.7,5021.4,3025.7,3567.1,2827.5,3621
sep-11,3091.4,2899.2,3105.7,2436.1,4958.4,10029.6,14463,20730,9682.4,11170.8,6275.5,6691.7,4718.5,6319.1,6559,9004.8,3896.1,4618,3943.3,4349.3,3880.5,4405.3,3901.2,3305.9,5952.4,6906.7,5151.4,6318.5,8948.5,14426,7637.2,10110.5,4795,5782.5,5443.2,6095.8,11395.9,11391.8,4500.6,4834.6,5713.2,6482.7,5290.5,5483.4,5006.3,6026,10506.2,11279.6,4971.8,5727.6,6939.7,8366.7,5764.5,5985,4223.3,4533.5,4747.8,6418.8,8882.9,11986.7,8022.9,8955,5082.2,4476.2,4232,4812.2,4897.2,5474.6,3809.5,4528.5,2942.8,3434.2,5018.4,6554,7086.4,12893.6,9300.3,15506.3,5168.2,6571.3,6842.9,8708.1,8495.5,11936.5,6917.7,8408.1,4748.4,7112.1,3536.9,4722.5,4203.1,5131.2,6422.6,7801.8,6956.8,8176.3,3519.1,4585.2,3171.1,3745.4,3194.5,3149.8,4731.1,6113.7,5681,7181.6,4610.2,5954.2,4148.8,5079.6,3104.2,3639.1,2865.2,3617
oct-11,2769.5,2870.7,3245.5,2498.4,5078.2,9398.6,14939.4,22559.1,9755.1,11194.1,6460.2,7035.8,4788.8,6479.3,7816,9595.5,3982.2,4812.6,4075.3,4377.6,4028.5,4564,3644,3255.4,5887.4,7016.1,5210.8,6533.7,9841.6,15223.3,7712.8,10283.3,4954.3,6062.4,5654.3,6418.9,12608.2,10797.9,4517.1,4785.3,5566.8,6467.8,5290.6,5489.4,5191.5,6087,10471.3,11877.1,5058.2,5762.3,6945.3,8246.2,5842.7,6026.4,4348.7,4462.9,4751.2,5993.1,8590.6,11722.2,8035.7,8879.7,4888.7,4429.3,4283.4,4837.5,5005.8,5576.2,3858.1,4602.9,3009.4,3500.8,4998.9,6693.5,7001.6,13001.4,11373.5,20208.8,5220.5,6843.7,6623.8,8459.7,8156.6,11347.2,7154.4,9007.6,4801.2,7176.1,3603.3,5001.7,4356.5,5217.4,6184,7643.9,7021.9,8452.9,3580.5,4674.7,3107,3693.3,3212.9,3174.3,4738.3,6059.2,5648.1,7410.9,4626.4,6001.5,4242.6,5201.3,3100.4,3656.3,3071.7,3867.3
nov-11,2993.9,3578.9,3349.2,2742,6046.6,8153.7,15213,22585.9,9898.9,11181.2,6536.6,7071.2,4874.5,6552.2,8552.5,9967.9,3994.7,4783.6,4210.5,4585.3,4143.9,4652.8,3725.9,3364.6,5808.5,7071.1,5238.8,6499.2,9329.2,14584.2,8131.5,10560.9,5061,6202.2,5649.3,6396.3,8394,9115.6,4584.2,4912,5632.2,6617.9,5691.8,5633.6,5299.5,6142.3,10928.4,12252.3,5127.6,5862.3,7005.9,8401.3,5950.6,6332.4,4349.1,4568.1,4570,5833.1,8598.7,11778.4,8269.3,9202.5,4885.5,4430.8,4312.1,4890.7,5072.2,5711.3,3847,4633.9,3045,3554,5047.4,6719.9,7342.9,13661,11444.6,18238.8,5212.7,6847.8,6710.2,8628.3,8514.6,11728.5,7108.1,8470,4895,7233.2,3639.1,5060.1,4445.9,5486.9,6267.2,7750.2,7199.3,8456.9,3576.3,4671.8,3217,3793,3235.7,3194.5,4726.5,6082.1,5884.5,7777.5,4735.6,6196.7,4268.5,5248,3196.4,3787.8,3087.2,3935.6
dic-11,4243.5,4762.6,5011.8,3956.4,9145.8,11187.8,20765,28921,16620.7,20012.8,10025.7,10783.5,7370.3,10308.2,11213.4,14219.4,6430.2,7923.5,6442.5,7003.6,6709.9,7642.4,6224.7,5431.2,9048.7,11300.3,8258,10790.2,13884.8,22825.2,12026.3,16309.3,7893,10233.1,8752.9,10212.9,13005.9,14598,6996.3,7670.6,8945,10271.6,10421.4,9359,7731.9,9559.9,21243.1,23092.2,7608.3,9000.6,11544.7,14364.6,8981.4,9677.5,6651.7,7218.5,6674.5,9210.7,12684.7,17789.1,12386.6,14231.7,7217.1,6264.5,6507.9,7484.5,7710.7,8733.2,5902.9,7246.6,4275.9,5073.3,7406.6,9953.8,11313.3,21110.2,16122.6,27464.5,7705.3,10104.3,10116.1,13235.8,12349.8,17184.6,10921.4,13118.9,7472.3,11202.6,5415.3,7590.7,6760.6,8037.1,9464.8,11840.6,10899.6,12755.4,5317.8,6747.4,4136.5,5157.1,4668.8,4637.3,7497,9698.4,8764.7,11541.4,7168.8,9421.7,6494.8,8171.7,4721.5,5598.3,4656.7,5907.6
ene-12,3146,3399.1,3696.8,2779.2,5406.2,7241,17683.8,23670.9,16030.7,20852.8,7948.9,8302.6,5383.4,7533.6,8147.8,10269.6,4400.6,5286.4,4535.3,4911.2,4380.9,5025.5,4205,3827.1,6714.7,8328,5908,7434.3,9991.5,15526.1,9026.8,12291.9,5908.5,7377.7,6308,7033.8,9536.5,10696.7,5247.6,5682.3,6351.8,7564.7,5317.5,5924.6,5845,7140.1,10053.1,11615.8,5731.4,6701.8,8862.8,12335.4,6464.5,6944.6,4959.2,5317.3,4840,7153.3,12356.9,17661.5,9088.9,10342,5326.8,4646.7,4686,5417.8,5621.5,6398.2,4156.6,5066.6,3261.2,3760.2,5444.1,7005.5,7971.9,15171.8,11905.7,20984.1,5767.9,7567.8,7359.5,9647.3,9996.2,14157.4,8196.9,11386.3,5629.9,8883.6,3818,5244.2,4825.2,6032.9,6776,8661.2,7865,9544.3,4010.7,5099,3532.4,4009.6,3298.4,3301.6,5584.3,7483.2,6130.9,8128.6,5256.5,7012.2,4649.4,5834.8,3546.7,4189.5,3290.1,4018.1
feb-12,3381.9,3430.1,3478.9,2858.1,5312.1,7094.7,15611.5,22499.9,12808.8,15291.6,11308.1,10463.8,5132.9,6996.2,7720.6,13505.5,4229.1,5101,4252.1,4755.9,4220.4,4773,4231.7,3686.5,6437.1,7713.8,5781.6,7147.3,13946.3,20448.1,8398.4,10906,5605.8,6857.4,6073.2,6741.7,9187,10295.6,4817.6,5077,6011.6,6740.5,5459.4,6009.5,5471.9,6347.1,10482.2,11860.2,5272.7,6036.8,8116.8,9657.8,6017,6415.6,4717.7,4877.7,4691.9,6510.7,10671.7,14805.4,8905.9,9867.6,5295.1,4692,4688.6,5297.9,5572.2,6179.5,4199.5,5129.7,3284.8,3801.3,5384.4,6976.7,7995.1,14445.4,12026.8,20083.8,5612.5,7314.2,7462,9507.8,10044.9,14163.8,7563.1,9036.6,5228.2,8185.9,3771.6,5214.5,4830.3,6061.9,6907.2,8535,7610.6,9206.2,3928.1,5062.6,3535.6,4078.2,3229.9,3222,5412.5,6864.1,7430.3,9693.8,5020.1,6531.9,4634.1,5712.5,3449.2,4085.5,3181,4160.5
mar-12,3439.8,3452.3,3608.4,2911.8,5201.9,7831.8,22282.5,26253.2,11540.5,12798.7,7724.9,8101.4,5673.3,7697.5,9039.3,12165.2,4366.9,5292.8,4376.1,4850,4481.5,5108.8,4300.3,3737,6837.9,7960,5824.5,7449.9,13956.5,23900.3,10455.9,13438.8,5549.7,6968,6930.5,7790.4,8723.2,9813.6,4885.4,5255.6,6200.1,7141.2,5797,6269.2,5971.8,6726.6,11787.4,13147.1,5605.1,6598.1,8168.8,9975.3,6275.6,6647,4680.6,4961.8,5540,6464.1,10888.3,15310.9,9699.3,10717.3,5328,4854.9,4627,5324.9,5853.4,6488.3,4187,5140.7,3305.8,3957.4,5588.7,7086.8,7839.7,14241,12850.4,22198.7,5712.9,7431.6,8798.6,11823.3,11218.3,17340.1,8217.7,10847.6,5557.4,9473.6,3766.2,5190.4,4915.2,5986.1,7493.7,9406.9,8633.8,9953.3,3961.2,5141.8,3555.4,4159.2,3733.3,3616.3,5317.9,6882,6166.9,8519,5286.1,6764.6,4738.2,5959,3474.9,4138.6,3255.9,4060.2
abr-12,3388.6,3432.3,3730.1,2898.3,5222.2,8115,15619.6,23311.3,12392.7,14669.1,7881.5,8013,5487.7,7516.5,6857.1,9982.5,4469.1,5308.3,4441.5,4905.2,4570.6,5142.3,4248.3,3674.1,6691.4,7946,5845.6,7153.2,10785.2,17125.8,9413.2,12261.5,5537.3,6739.4,6211.3,6991.2,10380.6,11323.8,4797.7,4970.6,5945,6761.8,5878.5,6287.9,5517.5,6379.6,10103.4,11541.3,5379.1,6149.7,8071.3,9252.2,6205.1,6350,4946.7,4958.4,4987.6,6380.7,10320.7,13977.2,9528.3,10362.4,5462.7,4836.9,4803.2,5379.2,5651.7,6360.6,4419.4,5309.4,3384.5,3986,5626.9,7436.7,8533.5,15885.9,12339.7,21914.1,6082.7,7690.5,8385.9,10887.1,9475.5,13666.7,8053.6,10261.2,5656.3,8967,3905.4,5372.8,4966.8,6223.5,7078.5,8820.9,8370,9809.2,4108.9,5171.3,3609.2,4164.2,3932.4,3810.9,5677.9,7530.1,6359.6,9672.9,5391.1,6917.7,4796.1,5974.9,3571.2,4245.8,3274.9,4106.7
may-12,3583.6,3492.2,3896.8,3010,5469.1,8132.5,17169.2,25415.1,11839.8,13404.3,7759.4,8133,5517.7,7546.1,7166.4,10526.4,4614,5489.8,4729.4,5099.6,4929.1,5517.3,4666.5,4014.3,6728.2,7978.1,6170.4,7665.1,11341.7,16899.3,8916.2,11536.3,5638.3,6918.3,6483.3,7310.8,10049.8,10486.5,5748.3,6233.6,6823.8,8084.7,6321.7,6709.6,6364.9,7497.5,10248.4,11809.8,5986.8,7141.7,8542.3,10194.4,7245.9,7559.4,5246.8,5498.5,5652.9,6567.3,11308.1,15049.4,9309.2,10477,5503,4820.3,5084.3,5684.4,5917.7,6583.8,4695.8,5601.6,3477.6,4093.9,5816.5,7603,8309.7,15916.8,11897.1,19763.6,6096.3,7703.2,7570.2,9822.7,11880.4,17504.2,7915.5,9565.1,5684.3,8276.3,4242.2,5744,5246,6350.5,7255.3,8862,8638.3,10399.4,4245.7,5266.5,3780.2,4433.7,3848.1,3783.4,5395.8,6984,6734.8,9661.8,5397.3,7103.3,5122.7,6252.6,3778.9,4471.6,3697.8,4574.3
jun-12,5191.2,4999.3,5819.9,4165.3,8074.2,12857.2,22474.6,32796.2,17885.3,21663.6,12158.5,12323.1,8220.9,11210.8,9683.8,15915.6,6967,8404.1,6835.7,7391.3,7183.7,8153.7,6693.6,5737.4,10205.4,12613.5,9518.1,11917.4,16805.4,25411.6,13528,17633.7,8606.6,10650.7,9328.8,10782.4,14291.7,17005.2,8040,8593.1,9857.9,11349.8,8882.3,9584.9,9107,10631,16275.9,18397.2,8683.5,10140.7,12666.4,15370.8,9795.2,10407,7666.5,7950.8,7965.3,10958,14183.9,19409.5,13943.5,15839.6,7984.9,7046.1,7388.1,8396.7,8843.9,9779.7,6954.3,8369.3,5076.1,6030.9,8506.8,10900.8,12432.9,21659.6,16165.6,27513,9062.7,11156.3,11537.1,14597.8,15372.1,21297.5,11976.2,14360.4,8359,12404.9,6429.9,9074.6,7773.6,9503.8,10738.2,13211.4,11836,14430,6174.3,7543.5,5158.5,5806.1,5314.5,5287.1,7985.4,10410.8,9351,12033.5,7993,10613.5,7307.7,9081.1,5360.1,6386.4,5446.7,6725.3
jul-12,3821.6,3612.3,3869.5,3025.9,6170.7,11033.2,16042.7,23573.6,12013.7,14323.1,8362.3,8793.4,5895.4,7826,8049,12072.6,5068.3,6279.2,4967.5,5352.6,5034.5,5706.2,4653.5,4034.1,6964.3,8339.4,6437.5,7798,11311.2,17221.7,9534,12390.2,5918.5,7474.6,6984.4,7822.2,10070.4,11377.1,5585.7,6032,6847.4,7885.6,6501.4,7136.9,6325.2,7498.8,13853.6,14957.4,6018.6,7004.7,8675,10133,6779.9,7229.9,5401.2,5502.4,5831.6,7411.1,10531.8,13981.7,9966,11138.8,6424.7,6170.7,5337.8,5977.6,6175.1,6828.9,4839.3,5805.6,3685.3,4342.4,6280.7,8679.4,8869.3,17727.8,11429.2,18792.7,6459.4,8260,8103.7,10288.6,10407.1,14407.3,8290,10806.1,5889.3,8601.2,4387.3,6084.4,5485,6980.4,7513.9,9237.5,8462.2,10083.3,4413.8,5683.5,4049.6,4565.9,4002.6,3900.4,5693.2,7544.9,7114.1,10955.8,5668.6,7392.7,5118.8,6383.7,4062.3,4804.6,3613.8,4669.5
ago-12,3832.9,3654.3,3910.3,3132.3,6290.7,13487.2,16581.8,23770.4,13037.7,14724.2,8300.8,8613.7,6009.6,7983,8042.6,12046.6,5107,6181.7,5033.3,5405.8,5111.3,5750.4,4839.9,4308.4,7182.7,8521.5,6523,8080.5,11246.2,16857.7,9720.9,12516.6,6056.3,7457.3,7066,8154.7,10050.2,11234.8,5581.8,6048.1,7028.9,8086,6426.3,7083.9,6271,7390.7,14090.7,15740.4,6145.2,7038.4,8802.4,10553.7,6850.8,7372.2,5527.8,5819.8,5898.6,7190.5,10498.6,13893.3,9951.7,10949.6,6095.1,5525.3,5421,6077.9,6171.3,6899.3,4785,5752.9,3825.4,4451.3,6240.6,8102.7,9305.1,17985,11364.1,18620.3,6468.1,8372.9,8543.4,10644.7,10897.3,14957.3,8642.4,10070.5,5794.1,8625.7,4415.6,5960.8,5617.1,6877,7570.2,9202.1,8714,10183.6,4453.3,5714.6,4102.7,4716.5,3929.5,3845.4,5918.4,7513.2,7000.6,10995.6,5779.3,7452.5,5301.6,6534.9,4000.3,4836.9,3768.9,4677.9
sep-12,3893.7,3687.2,4026.1,3206.6,6187.5,13499.1,17440.4,25424.9,12448,14880,8414.9,8926.1,6125.8,8221.1,9712.6,11940.1,4920.7,5990.7,4873.2,5371.3,4865.4,5533.6,4758,4043.9,7491.9,8808,6519.7,8036.6,11586.9,17330.9,9944.4,12669.1,6121.3,7567.9,6896.2,7789.3,14431.6,13230.5,5503.5,5719.8,7301.5,7836.2,6547.6,7303.4,6208.3,7119.7,12998.2,14366.9,6105.5,6943.4,8621.9,10083.1,6945.9,7223.5,5422.1,5512.6,6502.5,7774.4,11134.8,14865.2,10063.3,11113.9,6314.2,5523.7,5547.2,6155.8,6330.2,6980.6,4916.3,5840.5,3755.5,4400.3,6210.7,8066,9150,17573.3,11731.5,19307.8,6532,8349.8,8999.6,11205.3,10584.6,14432.5,8753.1,10527.3,5943.7,8741.3,4510.1,6112.6,5593.7,6895.2,8107.6,9941.7,8866.2,10234.6,4578.8,5847.3,4038.6,4682.8,3939.8,3876.3,6111.6,7737.1,7212.4,9322.5,5943.4,7740,5352,6619.7,4036.9,4803.9,3856.3,4708.2
oct-12,3616.8,3757.9,4255.3,3328.4,6233.9,12165.3,17651.2,26379,12735.2,15271.8,8389.5,9147.6,6210.8,8486.9,10558.5,12927.3,5545.5,6867.1,5213.4,5679.3,5333.6,6093.3,4955.5,4310,7442.7,8977.4,6713.9,8383.6,12401.7,17911.3,10046.3,12994.1,6504.4,8070.1,7106.7,8277.6,15868.1,14050.1,5685.8,6133.7,7166.7,8266.8,6373.9,7316.9,6826.7,7728.6,13336.3,15005.1,6375,7275.9,9222.9,11476,7038.3,7688,5743.5,5979.3,6380.5,7916.6,10959.3,14620.9,9995,11146.6,6240.5,5637.5,5614.1,6271,6402.8,7110.1,4893.7,5885.1,3904.6,4579.6,6483.3,8470,9328.9,17801.9,12188.9,20878.5,6604.3,8605.8,8566.9,10756.1,10695.6,14506.3,9239.2,11207.9,5944.1,8913.5,4482.8,6208.8,5725.2,6994.1,7848.8,9681.6,9072.9,10408.8,4636,6028.5,4191.6,4937.6,3971.2,3919,6135.2,7858,7390.5,9831.8,5930.9,7701.8,5527.9,6773.6,4024.7,4842.5,3934.6,4801.4
nov-12,3783.1,4209.8,4402.8,3522.5,6296,10024.5,18495.2,28413.1,13095.6,14764.8,8361.6,9051.7,6275.9,8521.9,10872.3,12642.9,5461.2,6735.7,5196,5747.5,5353.1,5967.2,5158.1,4315.4,7512.9,8829.8,6870.1,8369,12360.2,17944.8,10624.6,13104,6581.9,8036.5,7288.5,8178.8,10766.8,11824.6,5918.8,6339.7,7431.4,8639.5,7110,7683,6789.1,8116.8,13198.1,14840.8,6597.3,7518.4,9291.3,10995.4,7226.3,7789.5,5724.3,5961.6,6383.6,7613.6,11163.8,14754.7,10793.8,11836.9,6345,5739.4,5720.1,6422.1,6706.9,7453.5,5202,6228.6,3919.1,4605.1,6509.9,8565.5,9513.1,17888.7,15950.3,30191.4,6821,8766.2,8897.7,11151.2,11071.3,14828.5,9009.4,10674.2,6307.6,9170.8,4592.9,6222.6,5970.6,7313.1,8117.2,9790.5,9314.4,10736.5,4819.4,6069,4288,4989.5,4006.8,3974.6,6135.1,7913,7507.7,10178.6,6034.6,7922.4,5543.9,6769.4,4198.5,5097.9,4030.8,4947.7
dic-12,5481.8,6037.4,6704.3,5259.9,11339.5,13357.4,26741.3,37186.2,21156.1,26213.9,12549.5,13711,9504.1,13187.1,15788.6,18426.2,8605.7,11002.4,8286.8,9016.6,8906.7,9873.2,7915.7,6935,11460.5,14282.4,10511.7,13521.7,17908.2,29116.9,15108.5,19164.8,10230.5,13144.1,11340.6,13111.7,15596,17615.6,8680.6,9452.6,11433.1,13029.2,10833.2,11599.4,9901.6,12088,26394,28560.7,10118.3,11403.9,15052.4,19126.8,10806.1,11720.2,8561.9,9092.3,9125.6,11829.3,16073.4,21953.6,16118.5,18189.5,9322,8187.9,8432.7,9632.5,10004.2,11160.8,7737.9,9478,5530,6577.9,9572.4,12703.9,14595.7,26968.8,20009,35755.3,9969.4,12936.1,13064,16617.5,15798.6,21354.5,13756.2,16743.2,9414.1,14095.9,6783.1,9578.3,8876,10700.3,12062.6,14808.3,13549.6,15783.3,6901.1,8622.8,5364.8,6556,5753.3,5696.5,9603.3,12397.8,11022.9,14258.3,9083.2,11966.7,8313.6,10353.6,6093.7,7350.5,5869.3,7397.2
ene-13,4106.3,4409.5,4802.9,3701.3,6680.2,9035.2,21002.7,28856.6,19146.4,25524.1,9464.5,9788.3,6857,9595.6,10996,13836.3,5762.7,7044.1,5613.7,5916.5,5453.2,6452.2,5276.7,4669,8506.5,10213.9,7529,9271.9,12869.8,19982.9,11310.9,14599.9,7170.5,9048.9,8199.5,9200.4,11795.9,13732.6,6545.9,6938.4,7945.3,9502.8,9185.6,8415.5,7424.2,8452.6,11817.6,13939,7141.1,8223.6,11396.8,15576.9,7977.6,8572.8,6308.4,6652.8,6782.4,9430.7,15817.7,22193.6,11414.1,12927.4,6784.9,5781.2,6129.6,7002.6,7217.6,8139.2,5466.1,6689.8,4229.4,4909,7098.4,9089.4,10393.1,19971.3,20464.3,28322.1,7315.4,9610,9718.3,12682.8,12901.4,18392.9,10146.1,13042.8,7185.3,11125.5,4879,6817.7,6431.1,7825.6,8695.2,10893.3,10360.2,12022.4,5148.8,6554,4629.9,5433.5,4114.9,4134,7179.2,9563.7,8192.5,10985.4,6705.4,8911,5952.1,7540.4,4481,5442.8,4184.1,5347.4
feb-13,4362.7,4379.5,4605.5,3657.8,6717.6,9143.4,20631,29628.8,17944.3,19825.6,15414.4,14997.6,6512.1,8939.9,9337.2,15385,5541.8,6744.1,5460.3,5908.2,5546.6,6270.9,5253.6,4479,8259,9954.3,7555.9,9339.4,16733.4,23524.8,10999.1,13353.7,6899.9,8438.6,7825.4,8559.3,10630.9,11637.8,5868.8,6013.7,7394.7,8506.2,8359.4,7980.7,6748,7661.9,12684,14717.2,6787.6,7580.2,9881.9,11696.2,7795.2,8055.5,6090.9,6006.2,6664.1,7838.9,13797.6,19262.9,11107.4,12360.1,6709.6,5663.4,6171.8,6907,7176.2,7886.7,5499.8,6649.8,4187.4,4926.4,6887.3,8895.8,10231.8,19042,14993.6,23819.9,7244.3,9283.8,9682.4,12078.2,13173.7,18533,9619.9,11387.5,6569.7,9687.5,4750.4,6584.3,6160.3,7501.2,8741.8,10662.3,9886.8,11691.1,5079.4,6491.6,4730.2,5328.6,3990,3993.7,6850.3,8725.2,8134.7,11031.9,6386.5,8359.5,6041.9,7503.8,4470.6,5469.6,4008.6,5060
